month,customer_id,region,segment,monthly_revenue,churned,churn_probability,risk_band
2024-12-01,SYN-00149,Central,Consumer,34.46,0,0.1561,Low
2024-09-01,SYN-00465,East,Commercial,153.33,0,0.1557,Low
2024-11-01,SYN-00220,Central,Commercial,83.34,0,0.1553,Low
2024-07-01,SYN-00370,West,Consumer,41.57,0,0.1551,Low
2024-10-01,SYN-00302,Central,Consumer,60.23,0,0.1548,Low
2024-08-01,SYN-00245,East,Consumer,146.06,0,0.1542,Low
2024-09-01,SYN-00088,East,Consumer,29.83,0,0.1541,Low
2024-09-01,SYN-00121,East,Small Business,105.56,0,0.154,Low
2024-08-01,SYN-00041,Central,Commercial,148.21,0,0.1538,Low
2024-12-01,SYN-00307,Central,Small Business,53.34,0,0.1534,Low
2024-09-01,SYN-00208,East,Small Business,97.6,0,0.1527,Low
2024-09-01,SYN-00139,West,Small Business,45.25,0,0.1526,Low
2024-12-01,SYN-00444,Central,Consumer,25.21,0,0.1523,Low
2024-10-01,SYN-00274,East,Small Business,46.63,0,0.1523,Low
2024-07-01,SYN-00134,Central,Consumer,39.28,0,0.1522,Low
2024-09-01,SYN-00112,Central,Consumer,81.51,0,0.1516,Low
2024-09-01,SYN-00227,Central,Consumer,44.29,0,0.1507,Low
2024-12-01,SYN-00102,East,Small Business,256.63,0,0.1505,Low
2024-12-01,SYN-00358,West,Small Business,91.33,0,0.15,Low
2024-08-01,SYN-00474,Central,Small Business,114.1,0,0.1496,Low
2024-10-01,SYN-00456,Central,Small Business,68.59,0,0.1492,Low
2024-09-01,SYN-00330,Central,Consumer,45.77,0,0.1491,Low
2024-10-01,SYN-00046,West,Consumer,36.68,0,0.1489,Low
2024-08-01,SYN-00358,West,Small Business,70.6,0,0.1487,Low
2024-10-01,SYN-00117,West,Small Business,47.01,0,0.1484,Low
2024-11-01,SYN-00046,West,Consumer,39.63,0,0.1484,Low
2024-07-01,SYN-00409,Central,Consumer,84.72,0,0.1479,Low
2024-11-01,SYN-00315,Central,Consumer,28.13,0,0.1476,Low
2024-08-01,SYN-00083,West,Consumer,29.51,0,0.1474,Low
2024-11-01,SYN-00416,Central,Commercial,215.09,1,0.1469,Low
2024-09-01,SYN-00390,West,Small Business,45.48,0,0.1468,Low
2024-09-01,SYN-00154,East,Consumer,91.13,0,0.146,Low
2024-12-01,SYN-00225,Central,Consumer,33.13,0,0.146,Low
2024-07-01,SYN-00383,West,Commercial,275.32,0,0.1458,Low
2024-10-01,SYN-00259,Central,Consumer,58.81,0,0.1455,Low
2024-10-01,SYN-00437,Central,Commercial,128.25,0,0.1451,Low
2024-08-01,SYN-00084,Central,Consumer,34.33,0,0.1451,Low
2024-07-01,SYN-00471,Central,Consumer,42.35,0,0.1443,Low
2024-11-01,SYN-00356,East,Consumer,31.79,0,0.1441,Low
2024-12-01,SYN-00447,West,Small Business,293.71,0,0.1433,Low
2024-11-01,SYN-00151,West,Consumer,44.76,0,0.1431,Low
2024-08-01,SYN-00343,West,Consumer,34.1,0,0.1425,Low
2024-08-01,SYN-00127,Central,Small Business,66.44,0,0.1422,Low
2024-07-01,SYN-00077,Central,Small Business,96.05,0,0.142,Low
2024-10-01,SYN-00358,West,Small Business,82.28,0,0.1416,Low
2024-12-01,SYN-00324,East,Consumer,28.04,0,0.1415,Low
2024-08-01,SYN-00324,East,Consumer,36.03,0,0.1415,Low
2024-10-01,SYN-00448,East,Small Business,55.49,0,0.1414,Low
2024-11-01,SYN-00264,Central,Consumer,27.71,0,0.1412,Low
2024-07-01,SYN-00092,East,Consumer,21.56,0,0.1404,Low
2024-09-01,SYN-00044,Central,Commercial,179.46,0,0.1395,Low
2024-08-01,SYN-00479,East,Consumer,39.34,0,0.139,Low
2024-08-01,SYN-00173,Central,Commercial,330.41,0,0.1381,Low
2024-08-01,SYN-00118,East,Consumer,37.26,0,0.1379,Low
2024-08-01,SYN-00417,Central,Consumer,28.96,0,0.1378,Low
2024-11-01,SYN-00256,West,Consumer,30.46,0,0.1376,Low
2024-08-01,SYN-00482,Central,Small Business,116.48,0,0.1375,Low
2024-07-01,SYN-00019,West,Consumer,39.23,0,0.1374,Low
2024-08-01,SYN-00267,Central,Consumer,57.26,0,0.1374,Low
2024-12-01,SYN-00142,East,Small Business,114.69,0,0.1372,Low
2024-09-01,SYN-00320,West,Consumer,37.31,0,0.1369,Low
2024-07-01,SYN-00229,East,Consumer,43.77,0,0.1368,Low
2024-07-01,SYN-00102,East,Small Business,236.96,0,0.1364,Low
2024-12-01,SYN-00400,Central,Consumer,51.59,0,0.1362,Low
2024-07-01,SYN-00167,West,Small Business,167.13,0,0.1361,Low
2024-07-01,SYN-00057,East,Consumer,119.81,0,0.1358,Low
2024-07-01,SYN-00334,West,Consumer,49.05,0,0.1352,Low
2024-10-01,SYN-00478,East,Consumer,38.1,0,0.1349,Low
2024-09-01,SYN-00171,Central,Consumer,27.08,0,0.1342,Low
2024-08-01,SYN-00275,East,Consumer,54.49,0,0.1339,Low
2024-07-01,SYN-00356,East,Consumer,29.65,0,0.1338,Low
2024-11-01,SYN-00434,West,Small Business,146.0,0,0.1335,Low
2024-08-01,SYN-00236,West,Small Business,75.86,0,0.1333,Low
2024-10-01,SYN-00412,East,Small Business,151.98,0,0.1324,Low
2024-09-01,SYN-00393,East,Consumer,56.12,0,0.1321,Low
2024-08-01,SYN-00460,East,Consumer,62.78,0,0.132,Low
2024-12-01,SYN-00386,West,Consumer,35.65,0,0.132,Low
2024-08-01,SYN-00295,West,Consumer,167.2,0,0.1314,Low
2024-08-01,SYN-00429,Central,Consumer,25.75,0,0.1306,Low
2024-08-01,SYN-00004,East,Consumer,34.64,0,0.1296,Low
2024-08-01,SYN-00154,East,Consumer,96.62,0,0.1295,Low
2024-09-01,SYN-00094,Central,Consumer,89.95,0,0.1293,Low
2024-09-01,SYN-00286,Central,Consumer,44.55,0,0.1291,Low
2024-10-01,SYN-00330,Central,Consumer,49.22,0,0.1284,Low
2024-11-01,SYN-00049,East,Small Business,144.78,0,0.1273,Low
2024-11-01,SYN-00405,West,Commercial,189.5,0,0.1273,Low
2024-12-01,SYN-00457,West,Small Business,96.18,0,0.1271,Low
2024-12-01,SYN-00050,Central,Consumer,38.33,0,0.127,Low
2024-10-01,SYN-00348,Central,Small Business,105.45,0,0.1263,Low
2024-12-01,SYN-00095,Central,Consumer,20.24,0,0.1262,Low
2024-11-01,SYN-00258,Central,Commercial,269.48,0,0.1262,Low
2024-12-01,SYN-00139,West,Small Business,48.68,0,0.1261,Low
2024-12-01,SYN-00361,West,Small Business,46.05,0,0.126,Low
2024-09-01,SYN-00277,Central,Consumer,42.39,0,0.1259,Low
2024-09-01,SYN-00299,West,Small Business,152.45,0,0.1258,Low
2024-07-01,SYN-00028,Central,Commercial,141.79,0,0.1254,Low
2024-11-01,SYN-00123,Central,Commercial,227.45,0,0.125,Low
2024-09-01,SYN-00066,East,Consumer,47.59,0,0.1248,Low
2024-07-01,SYN-00427,Central,Consumer,29.74,0,0.1245,Low
2024-12-01,SYN-00233,West,Consumer,141.61,0,0.1244,Low
2024-10-01,SYN-00286,Central,Consumer,41.4,0,0.124,Low
2024-08-01,SYN-00395,Central,Small Business,82.97,0,0.1239,Low
2024-08-01,SYN-00452,West,Consumer,36.49,0,0.1239,Low
2024-08-01,SYN-00116,West,Small Business,176.53,0,0.1233,Low
2024-08-01,SYN-00391,East,Consumer,57.33,0,0.1233,Low
2024-10-01,SYN-00216,West,Consumer,90.06,0,0.1225,Low
2024-10-01,SYN-00029,Central,Small Business,161.06,1,0.1224,Low
2024-08-01,SYN-00403,West,Consumer,209.95,0,0.1223,Low
2024-12-01,SYN-00436,Central,Consumer,45.58,0,0.1223,Low
2024-08-01,SYN-00068,Central,Consumer,35.3,0,0.1222,Low
2024-12-01,SYN-00258,Central,Commercial,317.96,0,0.122,Low
2024-07-01,SYN-00478,East,Consumer,39.21,0,0.1217,Low
2024-11-01,SYN-00431,West,Consumer,33.52,0,0.1212,Low
2024-10-01,SYN-00405,West,Commercial,211.56,0,0.1209,Low
2024-10-01,SYN-00378,Central,Consumer,42.75,0,0.1204,Low
2024-08-01,SYN-00386,West,Consumer,33.01,0,0.1198,Low
2024-09-01,SYN-00419,Central,Consumer,63.25,0,0.1197,Low
2024-07-01,SYN-00255,Central,Small Business,56.8,0,0.1196,Low
2024-09-01,SYN-00260,East,Consumer,35.95,0,0.1191,Low
2024-10-01,SYN-00045,West,Consumer,144.42,0,0.1186,Low
2024-07-01,SYN-00457,West,Small Business,106.4,0,0.1184,Low
2024-12-01,SYN-00185,West,Consumer,77.61,0,0.1182,Low
2024-08-01,SYN-00008,West,Small Business,221.0,0,0.1182,Low
2024-08-01,SYN-00113,Central,Commercial,243.77,0,0.1178,Low
2024-12-01,SYN-00118,East,Consumer,39.33,0,0.1177,Low
2024-07-01,SYN-00353,East,Small Business,67.95,0,0.1176,Low
2024-11-01,SYN-00331,West,Consumer,106.83,0,0.1175,Low
2024-12-01,SYN-00414,West,Commercial,426.08,0,0.1175,Low
2024-08-01,SYN-00269,Central,Consumer,53.82,0,0.117,Low
2024-09-01,SYN-00350,Central,Commercial,119.28,0,0.1169,Low
2024-09-01,SYN-00263,Central,Consumer,166.0,0,0.1168,Low
2024-07-01,SYN-00093,Central,Consumer,42.29,0,0.1163,Low
2024-12-01,SYN-00373,Central,Commercial,70.28,0,0.1162,Low
2024-09-01,SYN-00223,East,Consumer,43.11,0,0.1161,Low
2024-10-01,SYN-00024,West,Consumer,63.17,0,0.1159,Low
2024-09-01,SYN-00481,Central,Commercial,134.39,0,0.1154,Low
2024-12-01,SYN-00033,Central,Consumer,47.64,0,0.1151,Low
2024-07-01,SYN-00386,West,Consumer,38.51,0,0.115,Low
2024-11-01,SYN-00276,Central,Small Business,94.21,0,0.1147,Low
2024-10-01,SYN-00148,East,Consumer,96.33,0,0.1144,Low
2024-10-01,SYN-00367,West,Small Business,156.15,0,0.1142,Low
2024-08-01,SYN-00091,Central,Commercial,176.87,0,0.1138,Low
2024-11-01,SYN-00302,Central,Consumer,48.01,0,0.1136,Low
2024-10-01,SYN-00228,East,Consumer,65.69,0,0.1135,Low
2024-09-01,SYN-00297,West,Consumer,49.47,1,0.1134,Low
2024-11-01,SYN-00306,East,Consumer,31.68,0,0.1134,Low
2024-08-01,SYN-00483,East,Small Business,79.24,0,0.1131,Low
2024-09-01,SYN-00219,West,Consumer,41.73,0,0.1129,Low
2024-11-01,SYN-00149,Central,Consumer,31.53,0,0.1129,Low
2024-08-01,SYN-00155,Central,Small Business,208.35,0,0.1128,Low
2024-08-01,SYN-00312,Central,Consumer,96.92,0,0.1127,Low
2024-07-01,SYN-00310,Central,Commercial,214.31,0,0.1125,Low
2024-08-01,SYN-00478,East,Consumer,39.09,0,0.1117,Low
2024-10-01,SYN-00420,West,Consumer,45.83,0,0.1117,Low
2024-08-01,SYN-00463,West,Consumer,82.75,0,0.1116,Low
2024-07-01,SYN-00036,Central,Consumer,38.58,0,0.1114,Low
2024-07-01,SYN-00141,East,Small Business,247.14,0,0.1114,Low
2024-11-01,SYN-00231,Central,Consumer,48.89,0,0.1113,Low
2024-08-01,SYN-00073,West,Consumer,36.9,0,0.1112,Low
2024-12-01,SYN-00469,Central,Consumer,44.87,0,0.1109,Low
2024-07-01,SYN-00358,West,Small Business,74.84,0,0.1109,Low
2024-09-01,SYN-00003,West,Commercial,89.49,0,0.1108,Low
2024-10-01,SYN-00220,Central,Commercial,91.7,0,0.1107,Low
2024-10-01,SYN-00269,Central,Consumer,49.5,0,0.1107,Low
2024-08-01,SYN-00096,East,Consumer,47.44,0,0.1104,Low
2024-10-01,SYN-00235,West,Consumer,51.22,0,0.1102,Low
2024-12-01,SYN-00331,West,Consumer,99.64,0,0.1101,Low
2024-10-01,SYN-00482,Central,Small Business,124.78,0,0.11,Low
2024-07-01,SYN-00395,Central,Small Business,88.79,0,0.1099,Low
2024-10-01,SYN-00215,East,Small Business,168.37,0,0.1096,Low
2024-12-01,SYN-00452,West,Consumer,36.93,0,0.1095,Low
2024-08-01,SYN-00333,East,Consumer,32.38,0,0.1094,Low
2024-10-01,SYN-00187,Central,Consumer,91.57,0,0.1091,Low
2024-10-01,SYN-00126,East,Consumer,51.25,0,0.1091,Low
2024-07-01,SYN-00095,Central,Consumer,25.64,0,0.109,Low
2024-09-01,SYN-00115,Central,Consumer,53.54,0,0.109,Low
2024-09-01,SYN-00333,East,Consumer,30.88,0,0.109,Low
2024-10-01,SYN-00469,Central,Consumer,36.97,0,0.1088,Low
2024-12-01,SYN-00422,Central,Small Business,193.14,0,0.1085,Low
2024-08-01,SYN-00380,East,Consumer,33.67,0,0.1085,Low
2024-10-01,SYN-00434,West,Small Business,143.25,0,0.1084,Low
2024-07-01,SYN-00234,East,Consumer,129.93,0,0.1082,Low
2024-09-01,SYN-00408,West,Consumer,62.97,0,0.108,Low
2024-09-01,SYN-00102,East,Small Business,244.71,0,0.1078,Low
2024-12-01,SYN-00134,Central,Consumer,40.08,0,0.1078,Low
2024-11-01,SYN-00486,Central,Commercial,205.89,0,0.1077,Low
2024-09-01,SYN-00176,Central,Consumer,44.47,0,0.1074,Low
2024-07-01,SYN-00434,West,Small Business,167.86,0,0.1068,Low
2024-07-01,SYN-00498,East,Consumer,32.09,0,0.1066,Low
2024-07-01,SYN-00281,Central,Consumer,61.13,0,0.1064,Low
2024-07-01,SYN-00393,East,Consumer,59.4,0,0.1064,Low
2024-12-01,SYN-00385,Central,Consumer,111.87,0,0.1061,Low
2024-10-01,SYN-00288,Central,Consumer,48.21,0,0.106,Low
2024-09-01,SYN-00458,East,Consumer,40.92,0,0.1059,Low
2024-07-01,SYN-00054,East,Small Business,169.02,0,0.1058,Low
2024-09-01,SYN-00265,West,Small Business,68.41,0,0.1056,Low
2024-09-01,SYN-00340,West,Consumer,48.42,0,0.1055,Low
2024-10-01,SYN-00343,West,Consumer,39.42,0,0.1055,Low
2024-08-01,SYN-00404,Central,Consumer,31.92,0,0.105,Low
2024-07-01,SYN-00305,West,Consumer,46.95,0,0.1048,Low
2024-10-01,SYN-00442,Central,Small Business,50.04,0,0.1048,Low
2024-09-01,SYN-00383,West,Commercial,257.23,0,0.1046,Low
2024-12-01,SYN-00405,West,Commercial,255.82,0,0.1042,Low
2024-10-01,SYN-00371,West,Small Business,84.7,0,0.1041,Low
2024-07-01,SYN-00137,West,Consumer,45.75,0,0.1041,Low
2024-09-01,SYN-00253,East,Consumer,33.15,0,0.1036,Low
2024-07-01,SYN-00423,Central,Consumer,28.16,0,0.1035,Low
2024-11-01,SYN-00364,Central,Consumer,88.75,0,0.1035,Low
2024-07-01,SYN-00406,West,Consumer,55.7,0,0.1035,Low
2024-10-01,SYN-00131,Central,Commercial,128.46,0,0.1034,Low
2024-12-01,SYN-00131,Central,Commercial,113.95,0,0.1032,Low
2024-12-01,SYN-00059,Central,Consumer,45.46,0,0.1032,Low
2024-10-01,SYN-00266,Central,Consumer,103.31,0,0.1031,Low
2024-08-01,SYN-00011,Central,Consumer,44.51,0,0.1031,Low
2024-08-01,SYN-00431,West,Consumer,41.54,0,0.103,Low
2024-08-01,SYN-00368,East,Small Business,97.22,0,0.103,Low
2024-09-01,SYN-00080,West,Consumer,35.12,0,0.1027,Low
2024-08-01,SYN-00301,West,Small Business,56.27,0,0.1026,Low
2024-09-01,SYN-00341,Central,Consumer,41.71,0,0.1024,Low
2024-10-01,SYN-00444,Central,Consumer,30.88,0,0.1023,Low
2024-12-01,SYN-00473,Central,Consumer,51.66,0,0.1022,Low
2024-12-01,SYN-00154,East,Consumer,92.14,0,0.1016,Low
2024-11-01,SYN-00245,East,Consumer,139.35,0,0.1014,Low
2024-12-01,SYN-00383,West,Commercial,265.36,0,0.1011,Low
2024-08-01,SYN-00405,West,Commercial,215.91,0,0.1007,Low
2024-09-01,SYN-00402,West,Consumer,82.17,0,0.1007,Low
2024-10-01,SYN-00030,East,Consumer,37.96,0,0.1004,Low
2024-12-01,SYN-00122,East,Consumer,153.97,0,0.1002,Low
2024-09-01,SYN-00218,Central,Consumer,30.86,0,0.0999,Low
2024-10-01,SYN-00164,Central,Consumer,57.98,0,0.0998,Low
2024-12-01,SYN-00137,West,Consumer,40.06,0,0.0996,Low
2024-07-01,SYN-00420,West,Consumer,57.98,0,0.0987,Low
2024-07-01,SYN-00367,West,Small Business,167.55,0,0.0987,Low
2024-09-01,SYN-00349,East,Consumer,32.02,1,0.0986,Low
2024-09-01,SYN-00289,East,Small Business,167.52,0,0.0985,Low
2024-09-01,SYN-00043,East,Small Business,150.01,0,0.0981,Low
2024-12-01,SYN-00310,Central,Commercial,182.51,0,0.0979,Low
2024-12-01,SYN-00042,West,Consumer,53.17,0,0.0977,Low
2024-09-01,SYN-00325,West,Small Business,55.99,0,0.0976,Low
2024-09-01,SYN-00459,West,Consumer,53.4,0,0.0976,Low
2024-10-01,SYN-00383,West,Commercial,225.37,0,0.0976,Low
2024-12-01,SYN-00253,East,Consumer,37.64,0,0.0975,Low
2024-12-01,SYN-00284,Central,Consumer,42.19,0,0.0968,Low
2024-08-01,SYN-00117,West,Small Business,51.63,0,0.0967,Low
2024-09-01,SYN-00315,Central,Consumer,37.68,0,0.0966,Low
2024-11-01,SYN-00230,Central,Consumer,114.4,0,0.0965,Low
2024-10-01,SYN-00307,Central,Small Business,46.22,0,0.0965,Low
2024-08-01,SYN-00196,Central,Consumer,77.57,0,0.0963,Low
2024-11-01,SYN-00440,East,Consumer,48.73,0,0.0962,Low
2024-09-01,SYN-00308,East,Consumer,22.16,0,0.0961,Low
2024-12-01,SYN-00053,West,Consumer,38.09,0,0.096,Low
2024-11-01,SYN-00260,East,Consumer,43.89,0,0.0959,Low
2024-12-01,SYN-00303,East,Small Business,62.55,0,0.0958,Low
2024-08-01,SYN-00481,Central,Commercial,105.03,0,0.0958,Low
2024-11-01,SYN-00173,Central,Commercial,348.55,0,0.0957,Low
2024-07-01,SYN-00282,Central,Small Business,77.45,0,0.0953,Low
2024-11-01,SYN-00145,East,Consumer,46.15,0,0.0951,Low
2024-12-01,SYN-00113,Central,Commercial,244.52,0,0.095,Low
2024-07-01,SYN-00181,West,Consumer,37.66,0,0.095,Low
2024-07-01,SYN-00465,East,Commercial,159.15,0,0.0949,Low
2024-10-01,SYN-00028,Central,Commercial,120.19,0,0.0947,Low
2024-09-01,SYN-00222,East,Consumer,61.52,0,0.0947,Low
2024-10-01,SYN-00247,East,Consumer,86.21,0,0.0946,Low
2024-10-01,SYN-00453,East,Consumer,61.64,0,0.0946,Low
2024-10-01,SYN-00113,Central,Commercial,255.58,0,0.0945,Low
2024-07-01,SYN-00132,West,Small Business,388.09,0,0.0945,Low
2024-11-01,SYN-00041,Central,Commercial,133.13,0,0.0945,Low
2024-10-01,SYN-00036,Central,Consumer,37.5,0,0.0944,Low
2024-08-01,SYN-00361,West,Small Business,48.89,0,0.0943,Low
2024-12-01,SYN-00220,Central,Commercial,85.81,0,0.0942,Low
2024-07-01,SYN-00212,East,Consumer,43.66,0,0.0941,Low
2024-08-01,SYN-00345,West,Consumer,69.63,0,0.0941,Low
2024-11-01,SYN-00327,West,Consumer,45.24,0,0.0941,Low
2024-10-01,SYN-00458,East,Consumer,44.77,0,0.094,Low
2024-09-01,SYN-00041,Central,Commercial,135.9,0,0.0939,Low
2024-11-01,SYN-00474,Central,Small Business,99.24,0,0.0937,Low
2024-12-01,SYN-00366,Central,Small Business,109.02,0,0.0936,Low
2024-08-01,SYN-00225,Central,Consumer,33.51,0,0.0935,Low
2024-10-01,SYN-00369,Central,Consumer,83.21,0,0.0929,Low
2024-07-01,SYN-00165,East,Consumer,68.69,0,0.0927,Low
2024-08-01,SYN-00233,West,Consumer,125.27,0,0.0926,Low
2024-08-01,SYN-00027,East,Commercial,309.54,0,0.0926,Low
2024-09-01,SYN-00405,West,Commercial,211.46,0,0.0926,Low
2024-10-01,SYN-00137,West,Consumer,35.0,0,0.0925,Low
2024-11-01,SYN-00437,Central,Commercial,161.68,0,0.0923,Low
2024-09-01,SYN-00109,Central,Small Business,110.31,0,0.0918,Low
2024-12-01,SYN-00045,West,Consumer,133.8,0,0.0915,Low
2024-07-01,SYN-00154,East,Consumer,107.28,0,0.0914,Low
2024-07-01,SYN-00495,West,Commercial,234.0,1,0.0914,Low
2024-10-01,SYN-00415,Central,Commercial,204.7,0,0.0913,Low
2024-11-01,SYN-00093,Central,Consumer,37.35,0,0.0912,Low
2024-07-01,SYN-00182,West,Consumer,151.81,0,0.091,Low
2024-11-01,SYN-00383,West,Commercial,272.33,0,0.0908,Low
2024-12-01,SYN-00450,East,Consumer,137.55,0,0.0907,Low
2024-08-01,SYN-00204,Central,Small Business,167.09,0,0.0905,Low
2024-10-01,SYN-00114,East,Commercial,91.83,0,0.0901,Low
2024-08-01,SYN-00264,Central,Consumer,41.26,0,0.09,Low
2024-08-01,SYN-00240,Central,Consumer,60.27,0,0.0897,Low
2024-09-01,SYN-00148,East,Consumer,98.28,0,0.0896,Low
2024-07-01,SYN-00196,Central,Consumer,95.14,0,0.0894,Low
2024-12-01,SYN-00401,Central,Consumer,45.46,0,0.0894,Low
2024-08-01,SYN-00131,Central,Commercial,104.93,0,0.0892,Low
2024-10-01,SYN-00236,West,Small Business,64.63,0,0.0891,Low
2024-11-01,SYN-00415,Central,Commercial,209.82,0,0.0889,Low
2024-12-01,SYN-00455,Central,Commercial,233.16,0,0.0887,Low
2024-12-01,SYN-00159,East,Consumer,69.52,0,0.0884,Low
2024-08-01,SYN-00383,West,Commercial,240.24,0,0.0884,Low
2024-10-01,SYN-00221,Central,Consumer,78.13,0,0.0884,Low
2024-11-01,SYN-00019,West,Consumer,39.23,0,0.0883,Low
2024-09-01,SYN-00255,Central,Small Business,52.9,0,0.0883,Low
2024-09-01,SYN-00377,West,Consumer,40.08,0,0.0878,Low
2024-10-01,SYN-00341,Central,Consumer,37.38,0,0.0876,Low
2024-08-01,SYN-00487,East,Consumer,44.77,0,0.0876,Low
2024-09-01,SYN-00213,Central,Small Business,152.92,0,0.0876,Low
2024-10-01,SYN-00284,Central,Consumer,32.98,0,0.0876,Low
2024-11-01,SYN-00412,East,Small Business,187.22,0,0.0874,Low
2024-07-01,SYN-00228,East,Consumer,78.19,0,0.0871,Low
2024-10-01,SYN-00166,Central,Small Business,217.48,0,0.087,Low
2024-12-01,SYN-00132,West,Small Business,386.39,0,0.0869,Low
2024-09-01,SYN-00168,West,Commercial,56.01,0,0.0868,Low
2024-07-01,SYN-00125,Central,Commercial,802.04,0,0.0867,Low
2024-09-01,SYN-00474,Central,Small Business,131.44,0,0.0867,Low
2024-08-01,SYN-00476,Central,Consumer,62.76,0,0.0866,Low
2024-11-01,SYN-00465,East,Commercial,132.41,0,0.0864,Low
2024-10-01,SYN-00377,West,Consumer,38.45,0,0.0863,Low
2024-08-01,SYN-00303,East,Small Business,69.85,0,0.0863,Low
2024-11-01,SYN-00171,Central,Consumer,32.08,0,0.0863,Low
2024-08-01,SYN-00334,West,Consumer,47.8,0,0.0862,Low
2024-07-01,SYN-00458,East,Consumer,34.8,0,0.0859,Low
2024-10-01,SYN-00351,East,Consumer,43.98,0,0.0858,Low
2024-12-01,SYN-00442,Central,Small Business,49.77,0,0.0858,Low
2024-12-01,SYN-00166,Central,Small Business,228.7,0,0.0858,Low
2024-11-01,SYN-00448,East,Small Business,55.32,0,0.0858,Low
2024-11-01,SYN-00125,Central,Commercial,683.19,0,0.0857,Low
2024-12-01,SYN-00387,East,Consumer,74.75,0,0.0856,Low
2024-10-01,SYN-00403,West,Consumer,204.03,0,0.0853,Low
2024-09-01,SYN-00091,Central,Commercial,184.89,0,0.0852,Low
2024-08-01,SYN-00464,Central,Consumer,69.54,0,0.0852,Low
2024-09-01,SYN-00057,East,Consumer,106.3,0,0.0852,Low
2024-10-01,SYN-00451,Central,Consumer,97.79,0,0.0851,Low
2024-11-01,SYN-00012,West,Small Business,123.76,0,0.0849,Low
2024-11-01,SYN-00091,Central,Commercial,180.39,0,0.0849,Low
2024-09-01,SYN-00475,Central,Consumer,52.38,0,0.0848,Low
2024-09-01,SYN-00447,West,Small Business,349.33,0,0.0845,Low
2024-10-01,SYN-00447,West,Small Business,303.83,0,0.0845,Low
2024-11-01,SYN-00161,Central,Consumer,53.31,0,0.0843,Low
2024-12-01,SYN-00458,East,Consumer,33.22,0,0.0843,Low
2024-09-01,SYN-00132,West,Small Business,362.12,0,0.0843,Low
2024-12-01,SYN-00181,West,Consumer,24.58,0,0.0842,Low
2024-10-01,SYN-00276,Central,Small Business,112.33,0,0.0842,Low
2024-08-01,SYN-00401,Central,Consumer,46.28,0,0.0838,Low
2024-07-01,SYN-00253,East,Consumer,40.71,0,0.0837,Low
2024-07-01,SYN-00210,East,Consumer,123.8,0,0.0837,Low
2024-07-01,SYN-00041,Central,Commercial,150.75,0,0.0834,Low
2024-09-01,SYN-00486,Central,Commercial,217.43,0,0.0833,Low
2024-11-01,SYN-00201,West,Consumer,116.55,0,0.0832,Low
2024-10-01,SYN-00044,Central,Commercial,187.29,0,0.0832,Low
2024-11-01,SYN-00423,Central,Consumer,23.28,0,0.0831,Low
2024-10-01,SYN-00294,Central,Consumer,56.31,0,0.0831,Low
2024-07-01,SYN-00368,East,Small Business,97.72,0,0.0828,Low
2024-09-01,SYN-00059,Central,Consumer,55.38,0,0.0827,Low
2024-07-01,SYN-00340,West,Consumer,63.77,0,0.0826,Low
2024-11-01,SYN-00334,West,Consumer,56.33,0,0.0822,Low
2024-09-01,SYN-00072,Central,Small Business,129.26,0,0.0821,Low
2024-12-01,SYN-00322,East,Consumer,26.38,0,0.082,Low
2024-12-01,SYN-00437,Central,Commercial,167.01,0,0.0819,Low
2024-12-01,SYN-00041,Central,Commercial,130.34,0,0.0817,Low
2024-08-01,SYN-00213,Central,Small Business,177.84,0,0.0816,Low
2024-07-01,SYN-00276,Central,Small Business,98.84,0,0.0816,Low
2024-11-01,SYN-00122,East,Consumer,173.09,0,0.0815,Low
2024-08-01,SYN-00095,Central,Consumer,25.58,0,0.0814,Low
2024-09-01,SYN-00104,West,Small Business,117.79,0,0.0813,Low
2024-12-01,SYN-00325,West,Small Business,60.84,0,0.0813,Low
2024-11-01,SYN-00113,Central,Commercial,240.42,0,0.081,Low
2024-07-01,SYN-00403,West,Consumer,229.63,0,0.0809,Low
2024-07-01,SYN-00494,Central,Consumer,68.43,0,0.0802,Low
2024-12-01,SYN-00440,East,Consumer,51.81,0,0.0802,Low
2024-07-01,SYN-00413,Central,Small Business,59.71,0,0.0801,Low
2024-07-01,SYN-00150,Central,Consumer,90.5,0,0.0801,Low
2024-07-01,SYN-00171,Central,Consumer,42.68,0,0.08,Low
2024-09-01,SYN-00241,West,Consumer,115.89,0,0.0799,Low
2024-07-01,SYN-00131,Central,Commercial,113.72,0,0.0798,Low
2024-07-01,SYN-00373,Central,Commercial,83.81,0,0.0792,Low
2024-07-01,SYN-00486,Central,Commercial,251.75,0,0.0791,Low
2024-09-01,SYN-00181,West,Consumer,35.21,0,0.079,Low
2024-11-01,SYN-00002,Central,Small Business,54.35,0,0.0789,Low
2024-09-01,SYN-00103,Central,Small Business,87.22,0,0.0789,Low
2024-10-01,SYN-00263,Central,Consumer,146.15,0,0.0788,Low
2024-08-01,SYN-00300,East,Small Business,68.2,0,0.0786,Low
2024-09-01,SYN-00217,Central,Consumer,51.34,0,0.0786,Low
2024-10-01,SYN-00460,East,Consumer,71.35,0,0.0785,Low
2024-10-01,SYN-00457,West,Small Business,104.6,0,0.0784,Low
2024-11-01,SYN-00392,Central,Commercial,391.0,0,0.0784,Low
2024-09-01,SYN-00131,Central,Commercial,125.73,0,0.0783,Low
